Version,Version_Season,Season,Full_Name,Castaway_Id,Order,Result,Jury_Status,Place,Jury,Finalist,Winner,Season_Castaway_Id,Finale_Categorization,Era
US,US39,39,Ronnie Bardah,US0571,1.0,1st voted out,nan,20,False,False,False,US39US0571,Voted out pre-jury,New School
US,US39,39,Molly Byman,US0572,2.0,2nd voted out,nan,19,False,False,False,US39US0572,Voted out pre-jury,New School
US,US39,39,Vince Moua,US0573,3.0,3rd voted out,nan,18,False,False,False,US39US0573,Voted out pre-jury,New School
US,US39,39,Chelsea Walker,US0574,4.0,4th voted out,nan,17,False,False,False,US39US0574,Voted out pre-jury,New School
US,US39,39,Tom Laidlaw,US0575,5.0,5th voted out,nan,16,False,False,False,US39US0575,Voted out pre-jury,New School
US,US39,39,Jason Linden,US0576,6.0,6th voted out,nan,15,False,False,False,US39US0576,Voted out pre-jury,New School
US,US39,39,Jack Nichting,US0577,7.0,7th voted out,1st jury member,14,True,False,False,US39US0577,Jury,New School
US,US39,39,Kellee Kim,US0578,8.0,8th voted out,2nd jury member,13,True,False,False,US39US0578,Jury,New School
US,US39,39,Jamal Shipman,US0579,9.0,9th voted out,3rd jury member,12,True,False,False,US39US0579,Jury,New School
US,US39,39,Aaron Meredith,US0580,10.0,10th voted out,4th jury member,11,True,False,False,US39US0580,Jury,New School
US,US39,39,Missy Byrd,US0581,11.0,11th voted out,5th jury member,10,True,False,False,US39US0581,Jury,New School
